id,RSRP,RSRQ,SINR,earfcn,latitude,longitude,altitude
484,-70,-12,3,643488,37.6107157,126.9961749,122.92
485,-70,-12,3,643488,37.6107158,126.9961746,123.0
486,-70,-12,3,643488,37.6107134,126.9961825,122.98
487,-70,-12,3,643488,37.6107125,126.9961838,122.99
488,-70,-12,3,643488,37.6107114,126.996185,123.04
489,-70,-12,3,643488,37.6107095,126.9961868,123.08
490,-70,-12,3,643488,37.6107085,126.9961879,123.08
491,-70,-12,3,643488,37.6107075,126.9961891,123.13
492,-70,-12,3,643488,37.6107066,126.9961903,123.17
493,-70,-12,3,643488,37.6107043,126.9961929,123.22
494,-70,-12,3,643488,37.6107031,126.9961943,123.25
495,-70,-12,3,643488,37.6106936,126.9962049,123.32
496,-70,-12,3,643488,37.6106935,126.996205,123.31
497,-70,-12,3,643488,37.6106932,126.9962053,123.29
498,-70,-12,3,643488,37.6106931,126.9962057,123.29
499,-70,-12,3,643488,37.6106929,126.9962063,123.29
500,-70,-12,3,643488,37.6106925,126.9962071,123.29
501,-70,-12,3,643488,37.6106921,126.9962078,123.3
502,-70,-12,3,643488,37.6106912,126.9962091,123.29
503,-70,-12,3,643488,37.6106908,126.9962097,123.28
504,-70,-12,3,643488,37.6106816,126.9962242,123.37
505,-70,-12,3,643488,37.6106806,126.9962255,123.34
506,-70,-12,3,643488,37.6106782,126.9962283,123.4
507,-70,-12,3,643488,37.610677,126.9962295,123.42
508,-70,-12,3,643488,37.6106759,126.9962304,123.43
509,-70,-12,3,643488,37.6106751,126.9962313,123.43
510,-70,-12,3,643488,37.6106736,126.9962333,123.49
511,-70,-12,3,643488,37.6106727,126.9962345,123.53
512,-70,-12,3,643488,37.6106633,126.9962469,123.87
513,-70,-12,3,643488,37.6106627,126.9962478,123.93
514,-70,-12,3,643488,37.6106619,126.9962488,123.98
515,-70,-12,3,643488,37.6106604,126.9962511,124.09
516,-70,-12,3,643488,37.6106597,126.9962523,124.16
517,-70,-12,3,643488,37.610659,126.9962534,124.18
518,-70,-12,3,643488,37.6106584,126.9962546,124.24
519,-70,-12,3,643488,37.6106571,126.9962568,124.39
520,-70,-12,3,643488,37.6106563,126.996258,124.43
521,-70,-12,3,643488,37.6106448,126.9962773,124.91
522,-70,-12,3,643488,37.6106427,126.9962802,124.89
523,-70,-12,3,643488,37.6106417,126.9962816,124.87
524,-70,-12,3,643488,37.6106409,126.996283,124.87
525,-70,-12,3,643488,37.6106399,126.9962842,124.9
526,-70,-12,3,643488,37.6106384,126.996286,124.9
527,-70,-12,3,643488,37.6106376,126.9962865,124.96
528,-70,-12,3,643488,37.610637,126.9962868,125.04
529,-70,-12,3,643488,37.6106366,126.9962871,125.1
530,-70,-12,3,643488,37.6106345,126.996289,125.27
531,-70,-12,3,643488,37.6106334,126.996291,125.29
532,-70,-12,3,643488,37.6106328,126.9962922,125.27
533,-70,-12,3,643488,37.6106321,126.9962937,125.32
534,-70,-12,3,643488,37.6106314,126.9962953,125.33
535,-70,-12,3,643488,37.6106298,126.9962986,125.35
536,-70,-12,3,643488,37.6106288,126.9963001,125.4
537,-70,-12,3,643488,37.610628,126.9963014,125.4
538,-70,-12,3,643488,37.6106273,126.9963024,125.38
539,-70,-12,3,643488,37.6106225,126.9963066,125.72
540,-70,-12,3,643488,37.6106226,126.9963067,125.75
541,-70,-12,3,643488,37.6106224,126.9963069,125.76
542,-70,-12,3,643488,37.6106221,126.9963071,125.77
543,-70,-12,3,643488,37.6106218,126.9963072,125.77
544,-70,-12,3,643488,37.6106216,126.9963073,125.75
545,-70,-12,3,643488,37.6106215,126.9963076,125.75
546,-70,-12,3,643488,37.6106216,126.9963077,125.78
547,-70,-12,3,643488,37.610626,126.9963122,125.41
548,-70,-12,3,643488,37.6106264,126.9963126,125.34
549,-70,-12,3,643488,37.6106267,126.9963129,125.28
550,-70,-12,3,643488,37.6106268,126.9963133,125.25
551,-70,-12,3,643488,37.6106271,126.9963138,125.18
552,-70,-12,3,643488,37.6106272,126.9963141,125.15
553,-70,-12,3,643488,37.6106272,126.9963147,125.14
554,-70,-12,3,643488,37.6106271,126.9963153,125.13
555,-70,-12,3,643488,37.6106269,126.9963167,125.08
556,-70,-12,3,643488,37.6106238,126.9963231,124.7
557,-70,-12,3,643488,37.6106236,126.9963234,124.69
558,-70,-12,3,643488,37.6106236,126.9963236,124.68
559,-70,-12,3,643488,37.6106237,126.9963239,124.64
560,-70,-12,3,643488,37.6106237,126.9963242,124.6
561,-70,-12,3,643488,37.6106236,126.9963246,124.57
562,-70,-12,3,643488,37.6106233,126.996325,124.54
563,-70,-12,3,643488,37.6106225,126.996326,124.5
564,-70,-12,3,643488,37.610622,126.9963264,124.49
565,-70,-12,3,643488,37.6106166,126.9963316,124.35
566,-70,-12,3,643488,37.6106163,126.9963324,124.31
567,-70,-12,3,643488,37.6106159,126.9963332,124.34
568,-70,-12,3,643488,37.6106145,126.9963355,124.44
569,-70,-12,3,643488,37.6106137,126.9963367,124.47
570,-70,-12,3,643488,37.610613,126.9963379,124.43
571,-70,-12,3,643488,37.6106123,126.996339,124.4
572,-70,-12,3,643488,37.6106104,126.9963412,124.35
573,-70,-12,3,643488,37.6106095,126.9963422,124.34
574,-70,-12,3,643488,37.610601,126.9963495,124.38
575,-70,-12,3,643488,37.6106007,126.99635,124.41
576,-70,-12,3,643488,37.6106003,126.9963504,124.49
577,-70,-12,3,643488,37.6106,126.9963506,124.56
578,-70,-12,3,643488,37.6105998,126.9963507,124.62
579,-70,-12,3,643488,37.6105994,126.9963508,124.69
580,-70,-12,3,643488,37.6105989,126.9963512,124.84
581,-70,-12,3,643488,37.6105985,126.9963518,124.9
582,-70,-12,3,643488,37.6105934,126.9963622,124.86
583,-70,-12,3,643488,37.6105923,126.9963638,124.87
584,-70,-12,3,643488,37.6105912,126.9963653,124.91
585,-70,-12,3,643488,37.6105892,126.9963679,124.98
586,-70,-12,3,643488,37.6105883,126.9963691,124.98
587,-70,-12,3,643488,37.6105872,126.9963704,125.01
588,-70,-12,3,643488,37.6105862,126.9963719,124.98
589,-70,-12,3,643488,37.6105843,126.9963743,124.96
590,-70,-12,3,643488,37.6105837,126.9963756,124.96
591,-70,-12,3,643488,37.610578,126.9963807,124.9
592,-70,-12,3,643488,37.610578,126.9963807,124.85
593,-70,-12,3,643488,37.610578,126.9963806,124.78
594,-70,-12,3,643488,37.6105781,126.9963804,124.72
595,-70,-12,3,643488,37.6105787,126.9963803,124.64
596,-70,-12,3,643488,37.6105791,126.9963802,124.6
597,-70,-12,3,643488,37.6105796,126.9963802,124.54
598,-70,-12,3,643488,37.61058,126.9963802,124.49
599,-70,-12,3,643488,37.6105807,126.9963802,124.44
600,-70,-12,3,643488,37.6105831,126.9963792,124.41
601,-70,-12,3,643488,37.6105833,126.9963793,124.38
602,-70,-12,3,643488,37.6105835,126.9963794,124.32
603,-70,-12,3,643488,37.6105838,126.9963795,124.25
604,-70,-12,3,643488,37.6105841,126.99638,124.21
605,-70,-12,3,643488,37.6105841,126.9963803,124.2
606,-70,-12,3,643488,37.610584,126.9963805,124.16
607,-70,-12,3,643488,37.6105838,126.9963806,124.16
608,-70,-12,3,643488,37.6105827,126.9963772,124.23
609,-70,-12,3,643488,37.6105831,126.9963768,124.22
610,-70,-12,3,643488,37.6105833,126.9963768,124.16
611,-70,-12,3,643488,37.6105835,126.9963767,124.13
612,-70,-12,3,643488,37.6105838,126.9963765,124.1
613,-70,-12,3,643488,37.6105841,126.996376,124.08
614,-70,-12,3,643488,37.6105846,126.9963753,124.01
615,-70,-12,3,643488,37.6105849,126.9963746,124.01
616,-70,-12,3,643488,37.6105853,126.996374,123.93
617,-70,-12,3,643488,37.6105905,126.9963645,124.09
618,-70,-12,3,643488,37.6105906,126.9963638,124.23
619,-70,-12,3,643488,37.6105906,126.9963635,124.31
620,-70,-12,3,643488,37.6105905,126.9963632,124.38
621,-70,-12,3,643488,37.6105904,126.9963633,124.42
622,-70,-12,3,643488,37.6105905,126.9963635,124.47
623,-70,-12,3,643488,37.6105907,126.9963637,124.45
624,-70,-12,3,643488,37.6105909,126.9963637,124.42
625,-70,-12,3,643488,37.6105914,126.9963649,124.93
626,-70,-12,3,643488,37.6105914,126.9963647,124.99
627,-70,-12,3,643488,37.6105914,126.9963647,125.03
628,-70,-12,3,643488,37.6105914,126.9963651,125.12
629,-70,-12,3,643488,37.6105913,126.9963655,125.21
630,-70,-12,3,643488,37.6105912,126.9963656,125.29
631,-70,-12,3,643488,37.6105913,126.9963657,125.35
632,-70,-12,3,643488,37.6105908,126.9963659,125.6
633,-70,-12,3,643488,37.6105904,126.9963653,126.68
634,-70,-12,3,643488,37.6105901,126.9963649,126.87
635,-70,-12,3,643488,37.6105902,126.9963648,126.95
636,-70,-12,3,643488,37.61059,126.9963647,127.06
637,-70,-12,3,643488,37.61059,126.9963643,127.13
638,-70,-12,3,643488,37.6105901,126.996364,127.26
639,-70,-12,3,643488,37.6105901,126.9963638,127.38
640,-70,-12,3,643488,37.6105901,126.9963636,127.45
641,-70,-12,3,643488,37.6105901,126.9963635,127.53
642,-70,-12,3,643488,37.610591,126.9963636,128.74
643,-70,-12,3,643488,37.6105908,126.9963627,128.86
644,-70,-12,3,643488,37.6105908,126.9963622,128.93
645,-70,-12,3,643488,37.6105908,126.9963619,128.97
646,-70,-12,3,643488,37.6105907,126.9963615,129.03
647,-70,-12,3,643488,37.6105906,126.9963609,129.15
648,-70,-12,3,643488,37.6105905,126.9963604,129.23
649,-70,-12,3,643488,37.6105904,126.9963605,129.3
650,-70,-12,3,643488,37.6105909,126.9963647,129.41
651,-70,-12,3,643488,37.6105907,126.9963645,129.43
652,-70,-12,3,643488,37.6105905,126.9963643,129.46
653,-70,-12,3,643488,37.6105901,126.9963645,129.62
654,-70,-12,3,643488,37.6105902,126.9963645,129.67
655,-70,-12,3,643488,37.6105903,126.9963647,129.68
656,-70,-12,3,643488,37.6105907,126.9963649,129.67
657,-70,-12,3,643488,37.6105915,126.9963643,129.56
658,-70,-12,3,643488,37.6105917,126.9963641,129.46
659,-70,-12,3,643488,37.6105938,126.9963603,128.93
660,-70,-12,3,643488,37.610594,126.9963603,128.86
661,-70,-12,3,643488,37.6105939,126.9963608,128.8
662,-70,-12,3,643488,37.6105936,126.9963619,128.71
663,-70,-12,3,643488,37.6105935,126.9963624,128.62
664,-70,-12,3,643488,37.6105933,126.9963629,128.56
665,-70,-12,3,643488,37.610593,126.9963634,128.55
666,-70,-12,3,643488,37.6105921,126.996364,128.55
667,-70,-12,3,643488,37.6105918,126.9963643,128.51
668,-70,-12,3,643488,37.6105894,126.9963641,128.28
669,-70,-12,3,643488,37.6105896,126.9963637,128.23
670,-70,-12,3,643488,37.6105898,126.9963635,128.18
671,-70,-12,3,643488,37.6105904,126.9963633,127.98
672,-70,-12,3,643488,37.6105908,126.9963633,127.87
673,-70,-12,3,643488,37.610591,126.9963634,127.75
674,-70,-12,3,643488,37.6105914,126.9963634,127.6
675,-70,-12,3,643488,37.6105919,126.9963634,127.43
676,-70,-12,3,643488,37.6105921,126.9963637,127.33
677,-70,-12,3,643488,37.6105911,126.9963646,126.3
678,-70,-12,3,643488,37.6105911,126.9963645,126.19
679,-70,-12,3,643488,37.610591,126.9963647,126.14
680,-70,-12,3,643488,37.6105904,126.996365,125.99
681,-70,-12,3,643488,37.6105902,126.996365,125.97
682,-70,-12,3,643488,37.6105901,126.996365,125.89
683,-70,-12,3,643488,37.6105898,126.996365,125.84
684,-70,-12,3,643488,37.6105899,126.9963647,125.69
685,-70,-12,3,643488,37.6105912,126.9963636,125.42
686,-70,-12,3,643488,37.6105912,126.9963649,124.01
687,-70,-12,3,643488,37.6105908,126.9963648,123.92
688,-70,-12,3,643488,37.6105906,126.9963645,123.8
689,-70,-12,3,643488,37.6105909,126.9963641,123.61
690,-70,-12,3,643488,37.610591,126.9963637,123.54
691,-70,-12,3,643488,37.6105911,126.9963634,123.45
692,-70,-12,3,643488,37.6105911,126.9963633,123.32
693,-70,-12,3,643488,37.610591,126.9963636,123.04
694,-70,-12,3,643488,37.6105908,126.9963641,122.98
695,-70,-12,3,643488,37.610589,126.9963621,122.11
696,-70,-12,3,643488,37.6105893,126.9963614,121.97
697,-70,-12,3,643488,37.6105898,126.9963611,121.84
698,-70,-12,3,643488,37.6105913,126.996361,121.66
699,-70,-12,3,643488,37.6105918,126.996361,121.6
700,-70,-12,3,643488,37.6105922,126.996361,121.5
701,-70,-12,3,643488,37.610593,126.9963611,121.32
702,-70,-12,3,643488,37.6105909,126.9963682,120.02
703,-70,-12,3,643488,37.6105909,126.9963682,119.98
704,-70,-12,3,643488,37.6105911,126.9963682,119.92
705,-70,-12,3,643488,37.6105914,126.9963691,119.89
706,-70,-12,3,643488,37.6105917,126.9963696,119.89
707,-70,-12,3,643488,37.610592,126.9963698,119.91
708,-70,-12,3,643488,37.6105927,126.9963697,119.94
709,-70,-12,3,643488,37.6105928,126.9963693,119.92
710,-70,-12,3,643488,37.6105929,126.9963685,119.94
711,-70,-12,3,643488,37.6105916,126.9963634,119.43
712,-70,-12,3,643488,37.6105913,126.9963637,119.41
713,-70,-12,3,643488,37.610591,126.9963641,119.41
714,-70,-12,3,643488,37.610591,126.9963643,119.36
715,-70,-12,3,643488,37.6105908,126.996365,119.25
716,-70,-12,3,643488,37.6105907,126.9963651,119.17
717,-70,-12,3,643488,37.6105906,126.9963651,119.02
718,-70,-12,3,643488,37.6105906,126.996365,118.88
719,-70,-12,3,643488,37.6105907,126.9963645,118.7
720,-70,-12,3,643488,37.6105911,126.9963666,117.91
721,-70,-12,3,643488,37.6105913,126.9963667,117.89
722,-70,-12,3,643488,37.6105916,126.9963666,117.84
723,-70,-12,3,643488,37.6105916,126.9963665,117.81
724,-70,-12,3,643488,37.6105918,126.9963661,117.72
725,-70,-12,3,643488,37.610592,126.9963657,117.65
726,-70,-12,3,643488,37.610592,126.9963655,117.55
727,-70,-12,3,643488,37.6105919,126.9963652,117.5
728,-70,-12,3,643488,37.6105914,126.9963619,116.64
729,-70,-12,3,643488,37.610591,126.9963621,116.68
730,-70,-12,3,643488,37.6105908,126.9963621,116.75
731,-70,-12,3,643488,37.6105906,126.9963624,116.74
732,-70,-12,3,643488,37.6105905,126.9963627,116.65
733,-70,-12,3,643488,37.6105905,126.9963626,116.61
734,-70,-12,3,643488,37.6105904,126.9963624,116.56
735,-70,-12,3,643488,37.6105902,126.9963627,116.35
736,-70,-12,3,643488,37.6105922,126.9963626,115.55
737,-70,-12,3,643488,37.6105923,126.9963628,115.42
738,-70,-12,3,643488,37.6105923,126.9963627,115.4
739,-70,-12,3,643488,37.6105922,126.9963627,115.26
740,-70,-12,3,643488,37.6105921,126.9963625,115.27
741,-70,-12,3,643488,37.610592,126.9963627,115.11
742,-70,-12,3,643488,37.6105918,126.9963625,115.21
743,-70,-12,3,643488,37.6105915,126.9963624,115.17
744,-70,-12,3,643488,37.6105906,126.9963613,114.96
745,-70,-12,3,643488,37.6105905,126.996363,114.92
746,-70,-12,3,643488,37.6105907,126.9963633,114.95
747,-70,-12,3,643488,37.6105908,126.9963639,114.89
748,-70,-12,3,643488,37.610591,126.9963641,114.99
749,-70,-12,3,643488,37.6105916,126.9963643,115.07
750,-70,-12,3,643488,37.6105918,126.9963644,115.03
751,-70,-12,3,643488,37.6105919,126.996365,114.87
752,-70,-12,3,643488,37.6105922,126.9963653,114.85
753,-70,-12,3,643488,37.6105914,126.9963634,114.78
754,-70,-12,3,643488,37.6105914,126.9963632,114.78
755,-70,-12,3,643488,37.6105914,126.9963632,114.78
756,-70,-12,3,643488,37.6105914,126.9963634,114.72
757,-70,-12,3,643488,37.6105915,126.9963633,114.7
758,-70,-12,3,643488,37.6105914,126.9963632,114.7
759,-70,-12,3,643488,37.6105913,126.9963632,114.69
760,-70,-12,3,643488,37.6105912,126.9963631,114.7
761,-70,-12,3,643488,37.6105912,126.9963631,114.65
762,-70,-12,3,643488,37.6105907,126.996362,114.97
763,-70,-12,3,643488,37.6105906,126.9963613,115.12
764,-70,-12,3,643488,37.6105905,126.996361,115.23
765,-70,-12,3,643488,37.6105905,126.9963606,115.43
766,-70,-12,3,643488,37.6105903,126.9963599,115.81
767,-70,-12,3,643488,37.6105902,126.9963595,115.92
768,-70,-12,3,643488,37.6105902,126.9963591,116.07
769,-70,-12,3,643488,37.6105902,126.9963588,116.22
770,-70,-12,3,643488,37.6105901,126.9963582,116.52
771,-70,-12,3,643488,37.6105862,126.9963602,116.51
772,-70,-12,3,643488,37.6105861,126.99636,116.63
773,-70,-12,3,643488,37.6105861,126.9963599,116.6
774,-70,-12,3,643488,37.610586,126.9963598,116.65
775,-70,-12,3,643488,37.6105857,126.9963598,116.79
776,-70,-12,3,643488,37.6105857,126.9963598,116.86
777,-70,-12,3,643488,37.6105856,126.9963599,116.95
778,-70,-12,3,643488,37.6105856,126.9963598,116.97
779,-70,-12,3,643488,37.6105853,126.9963597,117.09
780,-70,-12,3,643488,37.6105859,126.9963615,116.56
781,-70,-12,3,643488,37.6105858,126.9963618,116.46
782,-70,-12,3,643488,37.6105862,126.9963621,116.44
783,-70,-12,3,643488,37.6105864,126.9963628,116.37
784,-70,-12,3,643488,37.6105864,126.9963632,116.32
785,-70,-12,3,643488,37.6105864,126.9963635,116.38
786,-70,-12,3,643488,37.6105863,126.9963634,116.34
787,-70,-12,3,643488,37.6105865,126.9963629,116.35
788,-70,-12,3,643488,37.6105867,126.996363,116.31
789,-70,-12,3,643488,37.6105862,126.9963618,117.28
790,-70,-12,3,643488,37.6105863,126.9963614,117.4
791,-70,-12,3,643488,37.6105863,126.9963611,117.52
792,-70,-12,3,643488,37.6105865,126.9963611,117.65
793,-70,-12,3,643488,37.6105859,126.9963608,117.83
794,-70,-12,3,643488,37.6105859,126.9963607,118.0
795,-70,-12,3,643488,37.6105859,126.9963604,118.13
